More Texans have jobs today than ever before in the history of our state.,"""How many people have jobs in today's Texas?""| 'Is the current governor responsible for the increase in jobs or did it happen organically?'| 'Why do more people in Texas have jobs today?'| 'Was the amount of people with jobs in Texas before the current governor able to be considered low?'| ""Was the governor taking advantage of something they aren't responsible for?""",1. How have Texas job growth rates changed since the current governor took office?2. Are the additional jobs distributing throughout Texas regions evenly?3. What industries are driving job growth in Texas?4. Are current job numbers statistically significant compared to historical numbers?5. How long has this job growth trend been evident in Texas?6. Does the rise of jobs correlate with population growth in the state?7. Has the current governor taken efforts to create jobs,1.1340055559034187e-78
"Says there are thousands of registered voters over 110 years old in North Carolina, including one who is 219 years old.","'How have North Carolina officials explained the odd registrations of aged voters?'| ""What is a 'legacy voter' in NC?""| ""When does a person's voting rights expire after they've died?""",2. What is the legal voting age in North Carolina?3. How can North Carolina register aged people as voters?4. Are there any eligibility requirements for registering as a voter in North Carolina?5. What processes are in place to verify a person's age in North Carolina?6. What are the steps for registering to vote in North Carolina?7. Does North Carolina have a voting age exemption for certain people?8. Are there any limitations on,1.239768713270979e-78
Lyin’ Bryan Steil has not manufactured anything in his life. ... [He] worked to send Wisconsin jobs overseas.,"'Why did Bryan Steil make the choice to send jobs that were originally based out of Wisconsin overseas?'| 'Where did Bryan Steil sends these jobs primarily in terms of the foreign countries that they were sent too?'| ""Is it possible to bring some of these jobs back in the future if a new representative is elected in Bryan Steil's position?""",3. What policies or trade deals has Bryan Steil implemented that have allowed jobs to be sent overseas?4. How have sending jobs overseas affected the economic growth of Wisconsin?5. What has been the economic impact of the job loss in Wisconsin due to sending those jobs overseas?6. How long has Bryan Steil been engaged in sending Wisconsin jobs overseas?7. How does the sending of jobs overseas reflect Bryan Steil's opinion on labor relations and worker rights?,1.2090440963037972e-78
We have had an increase of 67 percent (in) the number of children taken into state custody since 2014.,'How many children were taken into state custody in West Virginia in 2014?'| 'How many children were taken into state custody in West Virginia the last year?'| 'What was the change in percentage of the number of children that were taken into state custody in West Virginia from 2014 to this year?',1. What is the year-over-year difference in the number of children taken into state custody in West Virginia since 2014?2. How long has child welfare in West Virginia been rising?3. How has the trend of children taken into state custody in West Virginia changed in the last five years?4. How does West Virginia compare to other states in terms of the number of children taken into state custody?5. What is the most recent year in which West,0.11850913666820093
Donald Trump has been in public eye for over 30 years and he was never once accused of being racist by anyone until he decided to run against the Democrats.,'how long has donald trump been in the spoltlight?'| 'has donald trump been accused of being racist?'| 'when was the first time donald trump was accused of racism?',1. When did Donald Trump enter the public spotlight?2. Is Donald Trump a controversial figure?3. Has Donald Trump ever been caught up in a scandal?4. What did Donald Trump do before he entered politics?5. Has Donald Trump been previously accused of racism?6. When did Donald Trump decide to run against the Democrats?7. Has Donald Trump had any public clashes with minority groups?8. How has Donald Trump responded to claims,0.029411770208199597
Darling Democrats flip flop on pre-existing conditions.,'What government healthcare compass does the Democratic Party generally back?'| 'What stance does Obamacare take towards pre-existing conditions?'| 'What affect would the Affordable Care Act have on Obamacare?'| 'What position did the GOP take in proposed legislature?'| 'Did the Democratic Party vote majorly along side the GOP?',1. What legal challenges have the Democrats made to protect pre-existing conditions?2. Does the Democratic Party view pre-existing conditions as a human right?3. How has the Trump administration attempted to undermine pre-existing conditions protections?4. How might President Biden's healthcare plan impact pre-existing conditions coverage?5. Does the Democratic Party support private health insurance with coverage of pre-existing conditions?6. What bills have been introduced by the Democratic Party,1.3404924235299214e-78
The NRA has donated a paltry $3 533 294 to all current members of Congress since 1998.,'How does the NRA direct its spending?'| 'How much money did the NRA contribute to political parties between 1998 and 2016?',2. What is the NRA’s official stance on the Second Amendment?3. Is the NRA currently sponsoring any members of Congress?4. How did the NRA's donations to Congress change from 1998 to 2016?5. How much did the NRA donate to Congress in 1998?6. How did the NRA's donations to Congress change from 2006 to 2016?7. What caused the NRA to donate more money to Congress in 2016?8. How does,1.1383041078860159e-78
"Says 642,000 crimes were committed against Texans by criminal immigrants in a recent seven-year period.","'Who presented the 2014 presentation that identified 642|000 crimes committed by immigrants?'| 'What does Tom Vinger of the Texas Department of Public Safety say about the numbers of criminal convictions of immigrants?'| ""What does John Jay College of Criminal Justice's Michael Walker say about the numbers from the DPS?""","3. How was the 642,000 number calculated in the 2014 presentation?4. How many of the criminal convictions were felonies?5. How many of the convictions were misdemeanors?6. How many were reported in prior years?7. What were the primary crimes committed by criminal immigrants?8. How have the arrest, conviction, and prosecution rates changed in the last seven years?9. In what areas of Texas is the immigrant crime",1.7136857340312137e-78
"“We’ve done more against ISIS in nine months than the previous administration has done during its whole administration — by far, by far.""",'What has the Trump administration done to fight ISIS?'| 'What are the ISIS casualties under Trump?'| 'How much land does ISIS control under Trump vs under Obama?',1. What has changed since the Trump administration took office to combat ISIS?2. Who are the most active participants in ISIS's defeats since the Trump administration?3. How have military strategies against ISIS evolved since the Trump administration?4. How has the recruitment of ISIS been impacted since the Trump administration?5. How has technology aided in combating ISIS since Trump took office?6. How has the defeat of ISIS been sped-up by the Trump administration?,1.1731272512657204e-78
Coke Nestle Near Ownership of World's Second Largest Aquifer.,'What is the second largest aquifer?'| 'Who owns the second largest aquifer?'| 'Is the entity that owns the second largest aquifer in negotiations to sell it?'| 'If so| is the buyer the Coca Cola and Nestle company?',0. Where is the second largest aquifer located? 1. How much water is contained by the world's second largest aquifer?2. What is the primary use of the world’s second largest aquifer?3. Are the surrounding populations dependent on the world’s second largest aquifer?4. How extensive is the world’s second largest aquifer?5. What are the potential environmental impacts of the sale of the world,0.06279413201397455
All the data that you put in all the content that you share on Facebook is yours.,'What data does Facebook collect about a user?'| 'Does Facebook sell data to other companies?',2. What is the data policy of Facebook?3. How does Facebook use data for authentication? 4. How does Facebook use data for personalized ads? 5. Can a user delete data from Facebook?6. How does Facebook protect user data? 7. Does Facebook use user data for research or development? 8. Is it possible to opt out of data collection for ads on Facebook? 9. Does Facebook track a user,3.699036390062027e-155
This administration is separating kids from their parents and unable to account for 1 500 lost children! Shame.,"""How many children were lost in Trump's breaking up families at the border?""| 'Who passed laws that allowed for family separations at the border?'| 'Do all republicans support catch and release laws?'| 'Who passed the Trafficking Victims Protection Act of 2008?'| 'Was the Flores Agreement approved by congress or a judge?'",1. How many families were separated by the Trump administration at the border?2. Are the children being reunited with their families?3. Has the government provided assistance to the affected families?4. Are the detention facilities for children safe and secure?5. What is the policy for adjudicating asylum claims for those coming to the U.S.?6. How have religious organizations reacted to the separations of families at the border?7. What is the,0.053250452553147296
There was an estimated $5.3 million of economic loss just for a few hours of shutting down the border. You’re talking about millions and millions of dollars — billions of dollars — of economic consequence if we continue with this rhetoric around shutting down the border without considering what that means.,'How many people pass through the San Ysidro crossing legally every day on average?'| 'What are the other border crossings that are used in California?',2. What is the estimated financial impact of the San Ysidro crossing closure?3. How have business owners been affected by the border shutdown?4. What long-term effects will the shutdown of the border have to the economy?5. Is there another way to balance security and economic interests at the US-Mexico border?6. What type of workers could be impacted by the border shutdown?7. How will the US-Mexico border closure affect tourism,0.03152555712290373
100+ illegals caught 8Feb2019 Arivaca AZ…,'How many illegal immigrants were apprehended in Arivaca| AZ on February 8th| 2019?'| 'When was the viral photo that shows handcuffed people trudging through the Arizona desert taken?',2. What is the nationality of the individuals who were apprehended?3. Who took the viral photo?4. What kind of terrain was the photo taken in?5. Who was responsible for apprehending the illegal immigrants?6. How were the individuals apprehended?7. What environmental conditions were the individuals apprehended in?8. What month and year did the incident occur in?9. Was anyone injured during the apprehended?10. Was there a,1.2633153574905704e-78
Says Mahlon Mitchell received a massive raise on the backs of hard-working firefighters and turned the union into his own personal political slush fund.,"'Who is Mahlon Mitchell?'| 'Did Mahon Mitchell get a pay raise?'| ""Where did Mahon Mitchell's pay raise come from while he was working for the firefighters union?""| 'Did Mahon Mitchell use a political fund for person use?'| ""Was Mahon Mitchell's political campaign fund run by the books?""",5. Who paid for Mahon Mitchell's pay raise?6. How much did Mahon Mitchell's pay raise amount to?7. Was the source of money for Mahon Mitchell's pay raise identified? 8. Was Mahon Mitchell's pay raise approved by other members of the unions?9. How long has Mahon Mitchell been working in the firefighters union?10. Did any other firefighters saw any benefit from Mahon Mitchell's pay raise?,0.11008120267944563
In Springfield Susana Mendoza voted to hit working families with a massive new soda tax.,'Did Mendoza support what is called the soda tax?'| 'What did Mendoza support that Chico used against her?'| 'What would happen if Mendoza went against the bipartisan bill presented to increase the tax rate?',3. Does the soda tax create financial burdens for working families?4. What percentage of the population in Springfield was in favor or opposed to the soda tax?5. Was Mendoza’s decision to support the soda tax popular among Springfield voters?6. Will the soda tax result in increased revenue for the Springfield government?7. What services will the revenue from the soda tax provide?8. Has the soda tax affected businesses in Springfield?9,0.030983169597515414
Viral posts claim activist in image is former Texas Rep. Beto O'Rourke.,"""Who is Beto O'Rourke?""| ""Did Beto O'Rourke recently go to Greece?""| ""Where was Beto O'Rourke on June 11th 2016?""| ""Was Beto O'Rourke giving a speech on June 11th 2016?""| ""Was Beto O'Rourke at El Paso High School on June 11th 2016?""",1. Has Beto O'Rourke ever run for office? 2. Is Beto O'Rourke currently an activist?3. Has Beto O'Rourke been involved in any protests?4. What is Beto O'Rourke's stance on immigration? 5. Does Beto O'Rourke approve of government surveillance?6. Has Beto O'Rourke ever been a member of the Republican party?,1.0046688784112477e-78
Our economy is not growing.,'Was the economy growing in 2016?'| 'Did Rick Scott believe the economy was growing?'| 'What does it mean that the economy is growing?'| 'When was the last time GDP was negative?'| 'Is negative GDP a sign of a recession?',"1. How has the strength of the economy changed since 2016? 2. What are the economic indicators suggesting about growth? 3. When has economic growth been slower in the US? 4. How big is the disparity between the economic fortunes of different social classes? 5. Since 2000, how has economic inequality worsened in the US? 6. How fast has inequality increased since the Great Recession? 7. What reforms can be made to",3.322851996412995e-155
One-third of Floridians own guns. One-third.,'How many people in Florida own guns.?'| 'What is the population of Florida.?',2. What percentage of Floridians own guns?3. How has the rate of gun ownership in Florida changed over time?4. What type of firearms do Floridians possess?5. What is the average age of gun owners in Florida?6. What is the average number of guns owned per gun owner in Florida?7. What are the most common reasons that Floridians own guns?8. Are there any areas in Florida where gun,1.123699302318041e-78
"“We’ve gotten hundreds of millions of dollars off the price of a plane that was going to be ordered.""",'What was the original price of the upgrades to Air Force One by Boeing that were started in 2017?'| 'When will the final price of the upgrades to Air Force One by Boeing that were started in 2017 be decided?',2. What features did the Trump administration request to be included in the upgrades to Air Force One by Boeing?3. What did President Trump impact the decision to upgrade Air Force One by Boeing?4. How long has the decision to upgrade Air Force One been in the works?5. How much money was President Trump originally expecting to be saved off the original price of the upgrades to Air Force One?6. What kind of response has President Trump had from Boeing regarding,0.12314336688424822
There are more immigrants in our country right now than any other time.,'What proportion of the United States population consists of immigrants in 2018?'| 'Historically| what percentage of the American population has been immigrants?',2. How many immigrants are currently living in the United States?3. How does today's immigrant population compare to that of the past decade?4. How many immigrants are legally present in the United States?5. How does the foreign-born population in the United States compare to that of other countries?6. How many immigrants enter the United States each year?7. What is the overall rate of naturalization of immigrants in the United States?8,1.3442750093891512e-78
Obama settled 43 000 Somalian refugees in Minnesota. As of 2016 there were around 80 000. No wonder Ilhan Omar was elected. It was planned.,'How many Somali refugees settled in Minnesota between 2009 and 2017?'| 'How many Somalis lived in Minnesota in 2016?',"2. What year did Obama settle the 43,000 Somali refugees in Minnesota?3. How many Somalis were elected to the Minnesota state legislature in 2016?4. How has Minnesota invested in services to help the Somali population settle in the state?5. Has the Somali refugee population in Minnesota grown since 2016?6. How many Somali American businesses are there in Minnesota?7. How many Somalis live in Minneapolis?8. How many Somali American healthcare",1.6321716779021921e-78
"North Korea has taken encouraging measures"" since Trump’s summit with Kim""",'What changes has North Korea made to its nuclear regiment?'| 'In what capacity does the North Korean nuclear program still exist?',2. How has North Korea's relationship with other nations changed since the summit?3. How have the sanctions on North Korea changed since the summit?4. How much has North Korea's trade with other nations increased in recent years?5. What new economic policies has North Korea adopted since Trump's summit?6. How have sanctions on North Korea been enforced internationally?7. How much have North Korea's nuclear weapons been reduced since Trump's summit?8,8.018630184825271e-79
"“It now seems the General Flynn was under investigation long before was common knowledge. It would have been impossible for me to know this but, if that was the case, and with me being one of two people who would become president, why was I not told so that I could make a change?""",'Who was in charge of investigating General Flynn?'| 'When did the investigation of General Flynn begin?'| 'What did The House Intelligence Committee say about the investigation of General Flynn?',3. Who was aware of the investigation into General Flynn before it became common knowledge?4. How was General Flynn's involvement in the investigation discovered?5. Who authorized the investigation into General Flynn?6. What evidence was found as part of the investigation of General Flynn?7. What were the determining factors that led to the investigation into General Flynn?8. Was General Flynn informed of the investigation prior to it becoming public knowledge?9. What were the,0.05788205998336911
Bill Murray said The best way to teach your kids about taxes is by eating 30% of their ice cream.,"'Who has said| ""The best way to teach your kids about taxes is by eating 30% of their ice cream""?'| 'What if anything has Bill Murray said about teaching children about taxes?'",2. When did Bill Murray make the statement about eating 30% of a child's ice cream to teach them about taxes?3. How did Bill Murray explain the importance of understanding taxes to children?4. Does Bill Murray think that the taxation of ice cream can be a good example for children to understand taxes?5. How does Bill Murray suggest that the taxation of ice cream can be a good example for children to understand taxes?6. What advice did Bill Murray,0.04786001172098982
To use money from the TARP fund in the manner that is being discussed by the White House and congressional Democrats would be a violation of the law.,'Is spending TARP money on economic stimulus against the law?'| 'Did Pence believe TARP money should pay down the national debt?'| 'Does TARP funding dictate where unspent money should go towards?'| 'Can congress use savings in TARP to offset stimulus spending?'| 'Does unspent TARP money go to the Treasury?',1. Is the TARP money intended to promote economic recovery and sustainability?2. How much TARP money is allocated to each sector of the economy?3. Are there specific guidelines that limit how TARP money can be used?4. What avenues are available to ensure the effective use of available TARP funding?5. Is there a way to audit the use of the TARP money in the proposed stimulus package?6. Is the White House held to,3.4536426962307613e-155
"“Pluto Has Been Officially Reclassified As A Planet!""",'What is Pluto classified as?'| 'Who determines categorization of Pluto?'| 'Has the determining organization stated Pluto is a planet?',2. Who declared Pluto a planet?3. Which organization declared Pluto a planet?4. Was the decision to declare Pluto a planet unanimous?5. Is there a list of criteria used to determine if a celestial body is classified as a planet?6. Who is the director of the organization responsible for classifying Pluto as a planet?7. Are there any other celestial bodies that have been classified as planets?8. How does the organization classify celestial bodies,1.0102661360687302e-78
Mr. Stone told Mr. Trump that he had just gotten off the phone with [WikiLeaks founder] Julian Assange and that Mr. Assange told Mr. Stone that within a couple of days there would be a massive dump of emails that would damage Hillary Clinton’s campaign.,'Did Donald Trump speak to Roger Stone about WikiLeaks?'| 'Did Roger Stone speak to Julian Assange about WikiLeaks?'| 'Did Michael Cohen overhear a phone conversation between Roger Stone and Donald Trump regarding WikiLeaks?'| 'Did Michael Cohen give testimony under oath that he overheard a conversation between Roger Stone and Donald Trump regarding WikiLeaks?'| 'Was there a U.S. Intelligence report stating that Russian intelligence services released hacked material to WikiLeaks?',1. When did Mr. Stone have the phone conversation with Julian Assange? 2. Was the content of the alleged conversation between Mr. Stone and Mr. Trump witnessed by anyone else? 3. What emails were purportedly released in the “massive dump”? 4. What was the source of the emails?5. When did the emails that were released purportedly damage Hillary Clinton’s campaign? 6. What date did Wikileaks release the,4.322744220936894e-155
"Says he “was the only Republican"" to vote against creating a House panel to investigate Planned Parenthood.",'How many Republicans support Planned Parenthood?'| 'How many Democrats support Planned Parenthood?'| 'How often do Republicans vote to investigate things?',1. Who proposed the House panel to investigate Planned Parenthood? 2. What is the purpose of the House panel to investigate Planned Parenthood?3. How many House members voted against the proposal to create a House panel to investigate Planned Parenthood?4. What arguments were presented by Republicans in favor of creating a House panel to investigate Planned Parenthood?5. What type of evidence would the House panel to investigate Planned Parenthood collect?6. Was the proposal to create a House,9.941573446111962e-79
The GOP health bill would once again allow being a rape or domestic violence victim to be a pre-existing condition.,'What authority do insurance companies possess under the Affordable Care Act?'| 'How does one determine whether mental health or a sexually traumatic experience is a pre-existing condition?'| 'What will happen if the Affordable Care Act is repealed?',3. How will the GOP health bill affect individuals with pre-existing conditions? 4. What is the definition of a pre-existing condition under the ACA?5. How might insurance companies use pre-existing conditions to limit coverage?6. Does the GOP health bill account for individuals with pre-existing conditions?7. How do regulations under the GOP health bill differ from regulations under the Affordable Care Act for pre-existing conditions?8. Will individuals with,0.06900892302302836
"David Hogg didn’t attend high school in Parkland, Florida; he graduated from Redondo Shores Continuation High School in California.",'Where did David Hogg go to shool?'| 'Is there proof that David Hogg did not go to school in California?'| 'Is David Hogg a paid crisis actor?'| 'Does twitter ban false accounts?'| 'Where was David Hogg born?',1. Where is Redondo Shores Continuation High School located?2. How long has David Hogg been living in California?3. When did David Hogg move to California?4. Is Redondo Shores Continuation High School a public or private school?5. What grade did David Hogg graduate from Redondo Shores Continuation High School?6. What year did David Hogg graduate from Redondo Shores Continuation High School?,1.453333822346901e-78
The Republican tax plan will be the largest tax cut in U.S. history.,"'According to The Committee for a Responsible Federal Budget| how large is the Republican tax cut?'| 'What does the Treasury Department analysis say about past large tax cuts compared to the current tax cut?'| ""How large was Reagan's 1981 tax cut?""",1. What would be the expected economic implications of the Republican tax plan?2. How long is the plan set to last?3. How would the Republican tax plan impact state and local taxes?4. What are the differences between the Republican and the Democratic tax plans?5. How would the Republican tax plan affect businesses?6. Is the Republican tax plan permanent?7. How would the Republican tax plan address the ballooning U.S. deficit,1.0034398111568596e-78
Florida Governor Rick Scott now listed as ‘critical’ after bizarre hurricane cleanup accident.,"'Where is Rick Scott from?'| 'Where is Mercy General Hospital?'| ""Who is Rick Scott's Chief of Staff?""",1. What is the extent of Rick Scott's injuries?2. What type of accident occurred during the hurricane cleanup?3. How many people were involved in the accident?4. When did the accident happen?5. Was anyone else injured in the accident?6. Who was the first responder to assist with the accident?7. Was emergency personnel called to the scene of the accident?8. What storm caused the need for the hurricane cleanup,8.153410714062909e-79
Says 96 percent of (Google News) results on ‘Trump News’ are from National Left-Wing Media.,'How did PJ Media arrive at the 96% figure?'| 'What factors go into algorithm searches using Google?'| 'How are ideological leanings of media outlets decided?',3. What is the breakdown of left-wing and right-wing National Media sources on 'Trump News'?4. What percentage of National Media sources are from neutral outlets?5. How do sources within Google News define 'National Media'?6. How has the breakdown of companies within National Media changed over the past year?7. How often do the search results on 'Trump News' change?8. How often are algorithms used by Google News modified?,1.0332112772921225e-231
Ninety percent of people born in the 1940s ended up doing better financially than their parents. But those born in the 1980s the much-maligned Millennials have only a 50-50 chance of doing better (financially) than their parents despite being the best-educated generation in our history.,'What did the economist from Stanford say about the chance of financial success?'| 'What is toted as being the stimulus for job creation in the 1940s?'| 'How is the distribution of upward financial mobility distributed across the population?',0. What other factors were cited as hurting Millennials' financial success?1. What was the total percentage of people born in the 1940s who were better off financially than their parents?2. What types of opportunities enabled people born in the 1940s to be better off financially than their parents?3. What trends from the 1980s and 1990s have led to decreased upward mobility?4. Do Millennials have higher levels of educational attainment than their parents?5.,1.3575206975702583e-78
We're experiencing a net outflow of illegal undocumented workers from America back to Mexico.,'How many illegal immigrants from Mexico are in the United States in the most recent year for which there are official records?'| 'How many illegal immigrants from Mexico were in the United States in the second most recent year for which there are official records?'| 'How many illegal immigrants came into the US in the most recent year on record?'| 'How many illegal immigrants left the US in the most recent year on record?',1. How many illegal immigrants are believed to have left the United States for Mexico in the most recently recorded year?2. How many illegal immigrants had left the United States for Mexico during the second-most-recently recorded year?3. What proportion of all illegal immigrants have left the United States for Mexico in the most recently recorded year?4. What proportion of all illegal immigrants had left the United States for Mexico in the second-most-recently recorded year?,0.059571744257236735
"Claims that global warming would cause sea levels to rise on average “not one yard but many yards"" in as soon as 50 years.",'What is the scientific consensus about a realistic rise?'| 'What did the National Academies of Sciences report in 2016?'| 'What factors other than sea level rise can contribute to the flooding of cities?',3. How do increasing air and ocean temperatures cause sea levels to rise?4. What is the difference between sea level rise due to melting land ice and rising ocean temperatures?5. What is the maximum global average sea level rise projected by 2100?6. How has the rate of sea level rise changed in the last 100 years?7. What is the average rate of sea level rise since the beginning of the 20th century?8. What coastal cities are,1.3425063447273579e-78
"A letter to President Donald Trump from 22 senators is a way of saying to the president ‘You are now under an affirmative requirement legal requirement to investigate' "" journalist Jamal Khashoggi’s disappearance and suspected murder.""",'What ultimatum did congress give Trump about the murder of Kashoggi?'| 'How did congress go about handling the Kashoggi murder?'| 'Can congress force Trump to investigate the Kashoggi murder?',3. Is the letter from Congress to President Trump a form of pressure?4. What reasons did Congress give for requesting an investigation into Kashoggi’s disappearance?5. What punishment or measures could result from Donald Trump not following the Congressional ultimatum?6. How has Congress historically responded to similar cases of disappearance and murder?7. What evidence does Congress have that implicates Donald Trump in the Kashoggi case?8. What consequences could,3.591703461242313e-155
"Says Ron Johnson referred to The Lego Movie"" as an ""insidious anti-business conspiracy.","'Did Ron Johnson say the Lego Movie was anti business?'| 'Is the lego movie anti business?'| 'Do people think the lego movie is anti business?'| ""What is Ron Johnson's feelings on the lego movie?""| 'Why did Ron Johnson talk negatively about the lego movie?'",1. Who is Ron Johnson?2. What inspired Ron Johnson's comment about The Lego Movie?3. What evidence does Ron Johnson provide to support his claim that The Lego Movie is an anti-business conspiracy?4. How did the public react to Ron Johnson's statement about The Lego Movie?5. What sources did Ron Johnson use to back up his claim that The Lego Movie is an anti-business conspiracy?6. Does The Lego Movie illustrate a negative,1.536674908228028e-78
"Says Austin Mayor Steve Adler’s transportation plans linked to Proposition 1 on the ballot remove 27+ miles of traffic lanes around the city "" replacing ""them with lanes dedicated to usage by bicycles"" and buses.""","""What is Austin Mayor Steve Adler's transportation plans that are linked to Proposition 1 on the ballot?""| 'How many miles of traffic lanes around the city does Austin Mayor Steve Adler plan to remove?'| ""Does Ausgin Mayor Steve Adler's transportation plans favor more lanes to usage by bicycles and buses?""",3. How does Proposition 1 on the ballot link to Austin Mayor Steve Adler's transportation plans?4. What would be the main focus of Austin Mayor Steve Adler's transportation plans?5. What other transportation alternatives are being suggested as part of Adler's transportation plan?6. What is the estimated budget to remove the traffic lanes around the city?7. How will the new traffic lanes dedicated to bicycles and buses be created?8. What measures are,0.1690739985818773
Pennsylvania (is) the only state in the country not to tax drillers.,'What states tax drillers?'| 'What fees do drillers pay?'| 'What is the difference between a fee and tax?',2. What is the tax rate on drillers in Pennsylvania?3. Do drillers in Pennsylvania pay any fees?4. Who is legally responsible to pay state taxes on oil and gas drilling in Pennsylvania?5. Does Pennsylvania have a particular law relating to taxes on oil and gas drillers?6. How does Pennsylvania benefit from not taxing drillers?7. When was the decision made to not tax drillers in Pennsylvania?8. Is Pennsylvania's,1.0876569725602287e-78
"A meme quotes Alexandria Ocasio-Cortez as saying “we’ll never have to worry about China attacking us"" because of the country’s time difference.",'How did Corbin Trent| a spokesman for her campaign| respond to the quote?'| 'What is the website America’s Last Line of Defense?',2. Did Ocasio-Cortez comment on the meme?3. Did Corbin Trent clarify whether the quote attributed to Ocasio-Cortez was accurate?4. What is the source of the meme? 5. Did the website America’s Last Line of Defense post a correction or apology?6. Did Corbin Trent state whether Ocasio-Cortez had made a similar statement before?7. Did O,0.143149308073268
In our debate Dan McCready doubled down on his support for Pelosi’s liberal agenda of … impeaching our president.,"""What are McCready's feeling about impeaching president Trump?""| ""What was McCready's agenda in working with Nancy Pelosi and impeachment of Donald Trump?""",2. Has McCready expressed clear support for impeaching President Trump?3. What does McCready think about the political ramifications of pushing for President Trump's impeachment?4. Has McCready publicly discussed his reasoning for why he thinks President Trump should be impeached?5. Does McCready believe that removing President Trump from office is the only way forward?6. Has McCready made any comments on the potential of a second impeachment process against President Trump?7.,2.7941743322023745e-155
Says Rep. Kyrsten Sinema supported a bill that is essentially encouraging child trafficking.,'What activities are included in child trafficking?'| 'What does the Keep Families Together Act do?'| 'How likely is it that the Keep Families Together Act supports child trafficking?',2. Who proposed the Keep Families Together Act?3. What is the official name of the Keep Families Together Act?4. How did Kyrsten Sinema vote on the Keep Families Together Act?5. What other politicians supported the Keep Families Together Act?6. How did the majority of the public react to the Keep Families Together Act?7. What amendments were added to the Keep Families Together Act?8. What impact did Kyrsten Sinem,0.04537271308830983
Says Time magazine cover features President Donald Trump with the text Worst. President. Ever.,'What Time covers if any have featured Trump?'| 'What text was on any Time magazine cover featuring Trump?',2. What other presidents have featured on a Time magazine cover?3. What image was displayed on the Time magazine cover featuring President Donald Trump?4. Has President Donald Trump been featured on any other magazine covers?5. Has Time magazine ever put another President on their cover with the same text: ‘Worst. President. Ever’?6. What other headlines or text have been used on past covers featuring President Donald Trump?7. How often,0.04068353766032643
"“It’s a debt-inducing, make-rich-people-richer tax bill that in the long run is not going to be helpful to the vast majority of people in my state that are sitting around the kitchen table trying to figure out how [to] come out even at the end of the month.""","""How will Donald Trump's tax cuts affect people by income bracket?""| ""How do taxes take into account a person's financial assets?""| 'When do tax cuts create debt?'| 'How does money flow between income class level with regard to taxes?'| 'How beneficial are taxes to people of different economic classes?'",1. How do Donald Trump's tax cuts affect the economic inequality between income brackets?2. Are Donald Trump's tax cuts more beneficial to the wealthy than the average citizens?3. What are the differences between the US tax system and other countries' tax systems?4. How does the US government use taxes to promote economic growth?5. What are the long-term implications of Donald Trump's tax cuts for the US economy?6. What effect have taxes,0.0741967564030231
More than 60% of people in prison are people of color.,'Who did President Trump disinvite from the White House?'| 'What was the prison population in 2016?'| 'What was the percent of African-Americans?',1. How many people are in prison in the United States?2. How much has the prison population grown in recent years?3. What type of crimes result in someone going to prison?4. What proportion of inmates are serving life sentences?5. How has the racial composition of the prison population changed over time?6. How does incarceration disproportionately affect people of color?7. How many states and territories have legalized marijuana for recreational use?8,8.085365176921347e-79
Says Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvania streets to prey all over this country.,'Did Bob Casey vote in favor of sanctuary cities?'| 'Do sanctuary cities release known criminals?',2. What type of legislation did Bob Casey vote in favor of?3. How many sanctuary cities exist in the United States?4. Are sanctuary cities places where undocumented immigrants can seek refuge?5. Who is Bob Casey?6. How does Bob Casey's voting record compare to other legislators?7. Does Casey's voting record support the release of known criminals?8. How have sanctuary cities contributed to the safety of immigrants?9. What is,0.06883375756323683
In 2011 for example the United Kingdom had 146 deaths due to gun violence; Denmark 71; Portugal 142; and Japan 30. But last year in the United States almost 40 000.,'What metrics were used to tally the deaths to gun violence in 2011 from the United Kingdom?'| 'What metrics were used to tally the deaths to gun violence in 2011 from the United States?'| 'How many sources were used tally the deaths to gun violence in 2011 from the United Kingdom and the United States?',"3. Where did the data for the gun violence deaths in 2011 for the United Kingdom, Denmark, Portugal and Japan come from?4. What specific type of gun violence accounted for the most deaths in the United Kingdom, Denmark, Portugal and Japan in 2011?5. How does the United States compare to other countries in terms of gun violence rates?6. What year did the United States experience its highest gun violence rate?7. How has the gun violence rate in",1.563507209872902e-78
Tom Reed has actually voted for every single trade deal that has ever come before him in any form.,'What trade deals did Tom Reed vote for?'| 'Why does Tom Reed vote for all the trade deals?'| 'How many trade deals have come before Tom Reed?',2. How does Tom Reed determine which trade deals to vote for?3. Does Tom Reed support free trade agreements?4. Does Tom Reed have any objections to trade deals that have passed?5. Does Tom Reed ever vote 'no' on a trade deal?6. Has Tom Reed ever broken from his party’s stance on trade deals?7. Does Tom Reed have an overall pro-trade stance?8. Does Tom Reed believe the,1.6083379567736203e-78
"The House tax plan would provide permanent tax cuts for individuals who are multi-millionaires and billionaires "" but ""all middle-class families will eventually face a tax increase since tax relief for them expires.",'Are there plans for permanent tax cuts for the rich?'| 'Are there plans for tax cuts for middle-class families?'| 'Are there plans for tax increases for middle-class families?',1. How long would the tax cut for multi-millionaires and billionaires last?2. How much would the tax cut be for multi-millionaires and billionaires?3. How long would the tax relief for middle-class families last?4. How much would the tax relief for middle-class families be?5. How much would the tax increase for middle-class families be?6. When would the tax increase for middle-class families take effect,9.001502614929742e-79
